item_code,model_number,category,manufacturer_name,item_status,purchase_price,item_image,remarks,created_at,updated_at,store_id
107240011,2010 Home & Business,6,Microsoft,1,10000,2010_Home__Business.png,,2022-01-19,2022-01-20,101
107240010,512GB,5,-,2,7000,ssd_kari512gb.jpg,,2022-01-19,2022-01-20,101
108240003,LIFEBOOK U938,0,FUJITSU,1,35804,LIFEBOOK_U938_Eoo2MLh.png,,2022-01-19,2022-01-20,102
108240009,16GB,3,-,2,6300,16GB繝｡繝｢繝ｪ_C1DzNtG.png,,2022-01-19,2022-01-20,102
108240008,U4919DW,2,hp,0,170000,U4919DW.png,,2022-01-19,2022-01-20,102
108240010,513GB,5,-,3,7000,ssd_kari512gb_pyHa24D.jpg,,2022-01-19,2022-01-20,102
108240012,2021 Home & Business,6,Microsoft,4,28000,2021_Home__Business_ucHmflp.jpg,,2022-01-19,2022-01-20,102
109240011,2010 Home & Business,6,Microsoft,1,10000,2010_Home__Business_ZJZbdNQ.png,,2022-01-19,2022-01-20,103
110240008,4GB,3,-,2,0,memori_4gb.jpg,,2022-01-19,2022-01-20,104
109240008,4GB,3,-,3,0,memori_4gb_vwhzqdt.jpg,,2022-01-19,2022-01-20,103
110240010,515GB,5,-,4,7000,ssd_515gb.jpg,,2022-01-19,2022-01-20,104
109240009,2TB,4,-,1,0,2TBHDD.png,,2022-01-19,2022-01-20,103
109240010,514GB,5,-,2,7000,ssd_kari514gb.png,,2022-01-19,2022-01-20,103
110240012,WPS Office 2,6,KINGSOFT,3,216,WPS_Office_2.jpg,,2022-01-19,2022-01-20,104
110240009,2TB,4,-,4,0,2TBHDD_qcGnZYM.png,,2022-01-19,2022-01-20,104
111240008,4GB,3,-,2,0,memori_4gb_fl2hWhY.jpg,,2022-01-19,2022-01-20,105
111240011,2010 Home & Business,6,Microsoft,3,10000,2010_Home__Business_VbtjrdX.png,,2022-01-19,2022-01-20,105
111240009,3TB,4,-,1,0,3TB.png,,2022-01-19,2022-01-20,105
111240010,1TB,5,-,2,12000,ssd_kari1tb.jpg,,2022-01-19,2022-01-20,105
111240012,WPS Office 2,6,KINGSOFT,3,216,WPS_Office_2_KApGsMK.jpg,,2022-01-19,2022-01-20,105
112240007,P2317H,2,hp,1,100,P2317H_fOXvOGR.png,,2022-01-19,2022-01-20,106
112240009,128GB,5,-,2,0,128GBSSD.png,,2022-01-19,2022-01-20,106
112240010,1TB,5,-,3,12000,ssd_kari1tb_ImGEtEi.jpg,,2022-01-19,2022-01-20,106
112240011,2019 Personal,6,Microsoft,1,20000,2019_Personal.png,,2022-01-19,2022-01-20,106
107240012,2021 Home & Business,6,Microsoft,2,28000,2021_Home__Business_K1wCRuF.jpg,,2022-01-19,2022-01-20,101
108240011,2010 Home & Business,6,Microsoft,3,10000,2010_Home__Business_tx9NMIa.png,,2022-01-19,2022-01-20,102
109240001,ThinkPad X270,0,Lenovo,1,12000,ThinkPad_X270_c9dh8EX.png,,2022-01-19,2022-01-20,103
109240004,dynabook R63/Y,0,TOSHIBA,4,14560,dynabook_R63Y_melyZRk.jpg,,2022-01-19,2022-01-20,103
109240012,2021 Home & Business,6,Microsoft,1,28000,2021_Home__Business_ytNczB3.jpg,,2022-01-19,2022-01-20,103
111240002,Let'sNote SZ5,0,Panasonic,2,9800,LetsNote_SZ5_XBfXCgc.jpg,,2022-01-19,2022-01-20,105
110240007,ThinkVision T24i,2,Lenovo,3,2300,ThinkVision_T24i_I6wSEGG.png,,2022-01-19,2022-01-20,104
110240011,2010 Home & Business,6,Microsoft,0,10000,2010_Home__Business_dU5ubjP.png,,2022-01-19,2022-01-20,104
112240001,ThinkPad X270,0,Lenovo,0,12000,ThinkPad_X270_MXGptWf.png,,2022-01-19,2022-01-20,106
112240006,FlexScan EV2451,2,EIZO,1,11000,FlexScan_EV2451.jpg,,2022-01-19,2022-01-20,106
112240008,8GB,3,-,2,3000,memori_8gb.jpg,,2022-01-19,2022-01-20,106
112240012,WPS Office 2,6,KINGSOFT,0,216,WPS_Office_2_8N8SGBV.jpg,,2022-01-19,2022-01-20,106
100240014,ThinkPad X1 Carbon 6gn,0,Lenovo,0,25000,ThinkPadX1Carbon6gn_kpIi8mz.png,,2022-01-19,2022-01-20,101
100240015,ThinkPad X1 Carbon 6gn,0,Lenovo,0,25000,ThinkPadX1Carbon6gn_IjPRjb0.png,,2022-01-19,2022-01-20,100
100240016,Let'sNote SZ6,0,Panasonic,1,17836,LetsNote_SZ6.jpg,,2022-01-19,2022-01-20,101
100240017,ThinkPad X61,0,IBM,1,0,ThinkPad_X61.jpg,,2022-01-19,2022-01-20,100
100240018,Let'sNote NX3,0,Panasonic,3,8534,LetsNote_NX3.jpg,,2022-01-19,2022-01-20,100
100240019,Let'sNote NX3,0,Panasonic,0,8534,LetsNote_NX3_jxzaOOU.jpg,,2022-01-19,2022-01-20,101
100240020,VJS111D12N,0,VAIO,3,13604,VJS111D12N.jpg,,2022-01-19,2022-01-20,100
100240021,Latitude 5580,0,DELL,0,16325,Latitude_5580.png,,2022-01-19,2022-01-20,100
100240022,VJS111D12N,0,VAIO,1,13605,VJS111D12N_pf0hCS6.jpg,,2022-01-19,2022-01-20,101
100240023,Latitude 5580,0,DELL,0,16326,Latitude_5580_73YzjuW.png,,2022-01-19,2022-01-20,101
100240024,FlexScan EV2451,2,EIZO,1,10250,FlexScan_EV2451_KSGLqkO.png,,2022-01-19,2022-01-20,101
100240025,Let'sNote SZ6,0,Panasonic,1,17837,LetsNote_SZ6_lkOPyhg.jpg,,2022-01-19,2022-01-20,102
100240026,ideapad 310S-11IAP,0,Lenovo,1,0,ideapad_310S-11IAP.jpg,,2022-01-19,2022-01-20,102
100240027,Let'sNote MX4,0,Panasonic,1,9200,LetsNote_MX4.png,,2022-01-19,2022-01-20,102
100240028,Latitude 5580,0,DELL,1,16327,Latitude_5580_236MFzC.png,,2022-01-19,2022-01-20,102
100240029,Let'sNote SZ6,0,Panasonic,0,15600,LetsNote_SZ6_IsuAy43.jpg,,2022-01-19,2022-01-20,103
100240030,Z24n,2,hp,0,3240,Z24n.png,,2022-01-19,2022-01-20,102
100240031,ProBook 470 G5,0,hp,3,49000,ProBook_470_G5.jpg,,2022-01-19,2022-01-20,103
100240032,ThinkPad X270,0,Lenovo,0,12000,ThinkPad_X270.png,,2022-01-19,2022-01-20,103
100240033,Let'sNote SZ6,0,Panasonic,2,13240,LetsNote_SZ6_ebCv4mm.jpg,,2022-01-19,2022-01-20,104
100240034,LIFEBOOK U939,0,FUJITSU,2,56900,LIFEBOOK_U939.png,,2022-01-19,2022-01-20,103
100240035,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_ObmngCC.jpg,,2022-01-19,2022-01-20,104
100240036,Endeavor NJ5900E,0,EPSON,2,13450,Endeavor_NJ5900E.png,,2022-01-19,2022-01-20,103
100240037,Z24n,2,hp,4,3240,Z24n_hPOcNd8.png,,2022-01-19,2022-01-20,103
100240038,Let'sNote SZ5,0,Panasonic,0,14500,LetsNote_SZ5.jpg,,2022-01-19,2022-01-20,105
100240039,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_9PWYYg8.jpg,,2022-01-19,2022-01-20,105
100240040,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_XQrkdZ5.png,,2022-01-19,2022-01-20,104
100240041,LIFEBOOK U938,0,FUJITSU,1,35800,LIFEBOOK_U938.png,,2022-01-19,2022-01-20,104
100240042,ProBook 470 G5,0,hp,1,49000,ProBook_470_G5_39R4Lvs.jpg,,2022-01-19,2022-01-20,106
100240043,Surface Pro4,0,Microsoft,0,27890,Surface_Pro4.png,,2022-01-19,2022-01-20,104
100240044,Z24n,2,hp,1,3240,Z24n_rFCrAOn.png,,2022-01-19,2022-01-20,104
100240045,ThinkPad X270,0,Lenovo,2,12000,ThinkPad_X270_P7CngDj.png,,2022-01-19,2022-01-20,105
100240046,閾ｪ菴・,1,荳肴・,3,20000,zisakupc1.jpg,,2022-01-19,2022-01-20,105
100240047,Surface Pro4,0,Microsoft,4,27890,Surface_Pro4_5oj19k3.png,,2022-01-19,2022-01-20,105
100240048,Z24n,2,hp,1,3240,Z24n_2kXGbgR.png,,2022-01-19,2022-01-20,105
100240049,閾ｪ菴・,1,荳肴・,2,160000,zisakups2.jpg,,2022-01-19,2022-01-20,106
100240050,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_2AiZBMG.png,,2022-01-19,2022-01-20,106
100240051,LIFEBOOK U938,0,FUJITSU,4,35803,,,2022-01-19,2022-01-20,101
100240052,MacBook Air Early 2015,0,Apple,0,37800,MacBook_Air_Early_2015.png,,2022-01-19,2022-01-20,106
100240053,Let'sNote SZ5,0,Panasonic,0,14500,LetsNote_SZ5_xGIPPhw.jpg,,2022-01-19,2022-01-20,101
100240054,Z24n,2,hp,1,2890,Z24n_2GsDGom.png,,2022-01-19,2022-01-20,106
100240055,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_8RxsXCq.jpg,,2022-01-19,2022-01-20,101
100240056,MacBook Air Early 2015,0,Apple,4,37801,MacBook_Air_Early_2015_YY6qmEJ.png,,2022-01-19,2022-01-20,101
100240057,Z24n,2,hp,0,2890,Z24n_xmzc3Xc.png,,2022-01-19,2022-01-20,101
100240058,TIC PC-I,1,TIC,2,350000,TIC_PC-I.jpg,,2022-01-19,2022-01-20,101
100240059,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_3zdF170.png,,2022-01-19,2022-01-20,102
100240060,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_hFgZUfQ.jpg,,2022-01-19,2022-01-20,102
100240061,MacBook Air Early 2015,0,Apple,0,37802,MacBook_Air_Early_2015_OTvnMkB.png,,2022-01-19,2022-01-20,102
100240062,dynabook R63/Y,0,TOSHIBA,0,12300,dynabook_R63Y.jpg,,2022-01-19,2022-01-20,102
100240063,Z24n,2,hp,2,2890,Z24n_yErblbO.png,,2022-01-19,2022-01-20,102
100240064,TIC PC-A,1,TIC,3,350000,TIC_PC-A.jpg,,2022-01-19,2022-01-20,102
100240065,VJS111D12N,0,VAIO,1,13600,VJS111D12N.png,,2022-01-19,2022-01-20,103
100240066,MacBook Pro Mid 2015,0,Apple,2,50000,MacBook_Air_Early_2015_HrTKyFl.png,,2022-01-19,2022-01-20,103
100240067,Let'sNote SZ5,0,Panasonic,3,9800,LetsNote_SZ5_sQ4Aztl.jpg,,2022-01-19,2022-01-20,103
100240068,dynabook R63/Y,0,TOSHIBA,0,17800,dynabook_R63Y_Vuq1iiO.jpg,,2022-01-19,2022-01-20,104
100240069,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_mrr1iIo.jpg,,2022-01-19,2022-01-20,104
100240070,ColorEdge CG277,2,EIZO,2,12000,ColorEdge_CG277.png,,2022-01-19,2022-01-20,103
100240071,ThinkVision T24i,2,Lenovo,3,2300,ThinkVision_T24i.png,,2022-01-19,2022-01-20,103
100240072,ThinkPad X270,0,Lenovo,1,12000,ThinkPad_X270_nZoLJSn.png,,2022-01-19,2022-01-20,104
100240073,VJS111D12N,0,VAIO,2,13601,VJS111D12N_ao7htxb.png,,2022-01-19,2022-01-20,104
100240074,ColorEdge CG278,2,EIZO,1,12000,ColorEdge_CG278.jpg,,2022-01-19,2022-01-20,104
100240075,MacBook Pro M1,0,Apple,2,99800,MacBook_Pro_M1.png,,2022-01-19,2022-01-20,104
100240076,Inspiron17 5759,0,DELL,3,24000,Inspiron17_5759.jpg,,2022-01-19,2022-01-20,105
100240077,ThinkPad X270,0,Lenovo,2,12000,ThinkPad_X270_KqWD6CJ.png,,2022-01-19,2022-01-20,105
100240078,VJS111D12N,0,VAIO,3,13602,VJS111D12N_tIlQ79b.png,,2022-01-19,2022-01-20,105
100240079,OMEN 15-cd016TX,1,hp,2,89600,OMEN_15-cd016TX.png,,2022-01-19,2022-01-20,105
100240080,ColorEdge CG279,2,EIZO,3,12000,ColorEdge_CG279_1.jpg,,2022-01-19,2022-01-20,105
100240081,P2317H,2,hp,1,100,P2317H.png,,2022-01-19,2022-01-20,105
100240082,VJS111D12N,0,VAIO,1,13603,VJS111D12N_5CYG0zb.png,,2022-01-19,2022-01-20,106
100240083,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_zboV9W0.jpg,,2022-01-19,2022-01-20,106
100240084,OptiPlex 5040 SFF,1,DELL,0,24800,OptiPlex_5040_SFF.png,,2022-01-19,2022-01-20,106
100240085,Inspiron17 5759,0,DELL,0,24000,Inspiron17_5759_D8rY4T3.jpg,,2022-01-19,2022-01-20,106
100240086,ThinkPad X1 Carbon 6gn,0,Lenovo,1,25000,ThinkPadX1Carbon6gn_8wloRId.png,,2022-01-19,2022-01-20,102
100240087,Optiplex 3040 Micro,1,DELL,0,12579,Optiplex_3040_Micro.jpg,,2022-01-19,2022-01-20,100
100240088,FlexScan EV2451,2,EIZO,0,10500,FlexScan_EV2451.png,,2022-01-19,2022-01-20,100
100240089,P2317H,2,hp,0,100,P2317H.jpg,,2022-01-19,2022-01-20,100
100240090,8GB,3,-,0,3000,8G_繝｡繝｢繝ｪ.png,,2022-01-19,2022-01-20,100
100240091,129GB,5,-,4,0,ssd_kari129gb.png,,2022-01-19,2022-01-20,100
100240092,Optiplex 3040 Micro,1,DELL,1,12579,Optiplex_3040_Micro_tYKB3Ya.jpg,,2022-01-19,2022-01-20,101
100240093,323E7Q,2,PHILIPS,0,4000,323E7Q.jpg,,2022-01-19,2022-01-20,101
