item_code,model_number,category,manufacturer_name,item_status,purchase_price,item_image,remarks,created_at,updated_at,store_id
125240011,2010 Personal,6,Microsoft,4,8000,2010_Personal_HEGeU0P.png,,2022/1/19,2022/1/20,125
126240003,LIFEBOOK U938,0,FUJITSU,1,35802,LIFEBOOK_U938_9RNNRIA.png,,2022/1/19,2022/1/20,126
126240008,323E7Q,2,PHILIPS,2,4005,323E7Q_s1TNSsU.jpg,,2022/1/19,2022/1/20,126
126240010,256GB,5,-,0,3000,ssd_kari256gb_97uB3Nx.jpg,,2022/1/19,2022/1/20,126
126240012,2021 Home & Business,6,Microsoft,1,28000,2021_Home__Business_cKOzEbR.jpg,,2022/1/19,2022/1/20,126
126240009,8GB,3,-,2,3000,8G_繝｡繝｢繝ｪ_WHfBRNl.png,,2022/1/19,2022/1/20,126
126240011,2010 Home & Business,6,Microsoft,1,13100,2010_Personal_bQna7DP.png,,2022/1/19,2022/1/20,126
127240001,ThinkPad X270,0,Lenovo,1,12000,ThinkPad_X270_cwhtjUx.png,,2022/1/19,2022/1/20,127
127240009,16GB,3,-,2,6300,16GB繝｡繝｢繝ｪ.png,,2022/1/19,2022/1/20,127
127240008,34WL500-B,2,LG,2,40000,34WL500-B.jpg,,2022/1/19,2022/1/20,127
127240011,2010 Home & Business,6,Microsoft,1,13100,2010_Home__Business.png,,2022/1/19,2022/1/20,127
127240010,512GB,5,-,2,7000,ssd_kari512gb.jpg,,2022/1/19,2022/1/20,127
128240003,LIFEBOOK U938,0,FUJITSU,1,35804,LIFEBOOK_U938_Eoo2MLh.png,,2022/1/19,2022/1/20,128
128240009,16GB,3,-,2,6300,16GB繝｡繝｢繝ｪ_C1DzNtG.png,,2022/1/19,2022/1/20,128
128240008,U4919DW,2,hp,0,170000,U4919DW.png,,2022/1/19,2022/1/20,128
128240010,513GB,5,-,3,7000,ssd_kari512gb_pyHa24D.jpg,,2022/1/19,2022/1/20,128
128240012,2021 Home & Business,6,Microsoft,4,28000,2021_Home__Business_ucHmflp.jpg,,2022/1/19,2022/1/20,128
129240011,2010 Home & Business,6,Microsoft,1,13100,2010_Home__Business_ZJZbdNQ.png,,2022/1/19,2022/1/20,129
131740008,4GB,3,-,2,0,memori_4gb.jpg,,2022/1/19,2022/1/20,130
129240008,4GB,3,-,3,0,memori_4gb_vwhzqdt.jpg,,2022/1/19,2022/1/20,129
131740010,515GB,5,-,4,7000,ssd_515gb.jpg,,2022/1/19,2022/1/20,130
129240009,2TB,4,-,1,0,2TBHDD.png,,2022/1/19,2022/1/20,129
129240010,514GB,5,-,2,7000,ssd_kari514gb.png,,2022/1/19,2022/1/20,129
131740012,WPS Office 2,6,KINGSOFT,3,216,WPS_Office_2.jpg,,2022/1/19,2022/1/20,130
131740009,2TB,4,-,4,0,2TBHDD_qcGnZYM.png,,2022/1/19,2022/1/20,130
131240008,4GB,3,-,2,0,memori_4gb_fl2hWhY.jpg,,2022/1/19,2022/1/20,131
131240011,2010 Home & Business,6,Microsoft,3,13100,2010_Home__Business_VbtjrdX.png,,2022/1/19,2022/1/20,131
131240009,3TB,4,-,1,0,3TB.png,,2022/1/19,2022/1/20,131
131240010,1TB,5,-,2,12000,ssd_kari1tb.jpg,,2022/1/19,2022/1/20,131
131240012,WPS Office 2,6,KINGSOFT,3,216,WPS_Office_2_KApGsMK.jpg,,2022/1/19,2022/1/20,131
132240007,P2317H,2,hp,1,131,P2317H_fOXvOGR.png,,2022/1/19,2022/1/20,132
132240009,128GB,5,-,2,0,128GBSSD.png,,2022/1/19,2022/1/20,132
132240010,1TB,5,-,3,12000,ssd_kari1tb_ImGEtEi.jpg,,2022/1/19,2022/1/20,132
132240011,2019 Personal,6,Microsoft,1,20000,2019_Personal.png,,2022/1/19,2022/1/20,132
127240012,2021 Home & Business,6,Microsoft,2,28000,2021_Home__Business_K1wCRuF.jpg,,2022/1/19,2022/1/20,127
128240011,2010 Home & Business,6,Microsoft,3,13100,2010_Home__Business_tx9NMIa.png,,2022/1/19,2022/1/20,128
129240001,ThinkPad X270,0,Lenovo,1,12000,ThinkPad_X270_c9dh8EX.png,,2022/1/19,2022/1/20,129
129240004,dynabook R63/Y,0,TOSHIBA,4,14560,dynabook_R63Y_melyZRk.jpg,,2022/1/19,2022/1/20,129
129240012,2021 Home & Business,6,Microsoft,1,28000,2021_Home__Business_ytNczB3.jpg,,2022/1/19,2022/1/20,129
131240002,Let'sNote SZ5,0,Panasonic,2,9800,LetsNote_SZ5_XBfXCgc.jpg,,2022/1/19,2022/1/20,131
131740007,ThinkVision T24i,2,Lenovo,3,2300,ThinkVision_T24i_I6wSEGG.png,,2022/1/19,2022/1/20,130
131740011,2010 Home & Business,6,Microsoft,0,13100,2010_Home__Business_dU5ubjP.png,,2022/1/19,2022/1/20,130
132240001,ThinkPad X270,0,Lenovo,0,12000,ThinkPad_X270_MXGptWf.png,,2022/1/19,2022/1/20,132
132240006,FlexScan EV2451,2,EIZO,1,13000,FlexScan_EV2451.jpg,,2022/1/19,2022/1/20,132
132240008,8GB,3,-,2,3000,memori_8gb.jpg,,2022/1/19,2022/1/20,132
132240012,WPS Office 2,6,KINGSOFT,0,216,WPS_Office_2_8N8SGBV.jpg,,2022/1/19,2022/1/20,132
131240014,ThinkPad X1 Carbon 6gn,0,Lenovo,0,25000,ThinkPadX1Carbon6gn_kpIi8mz.png,,2022/1/19,2022/1/20,116
131240016,Let'sNote SZ6,0,Panasonic,1,17836,LetsNote_SZ6.jpg,,2022/1/19,2022/1/20,116
131240017,ThinkPad X61,0,IBM,1,0,ThinkPad_X61.jpg,,2022/1/19,2022/1/20,131
131240018,Let'sNote NX3,0,Panasonic,3,8534,LetsNote_NX3.jpg,,2022/1/19,2022/1/20,131
131240019,Let'sNote NX3,0,Panasonic,0,8534,LetsNote_NX3_jxzaOOU.jpg,,2022/1/19,2022/1/20,116
131240020,VJS131D12N,0,VAIO,3,13604,VJS131D12N.jpg,,2022/1/19,2022/1/20,131
131240021,Latitude 5580,0,DELL,0,16325,Latitude_5580.png,,2022/1/19,2022/1/20,131
131240022,VJS131D12N,0,VAIO,1,13605,VJS131D12N_pf0hCS6.jpg,,2022/1/19,2022/1/20,116
131240023,Latitude 5580,0,DELL,0,16326,Latitude_5580_73YzjuW.png,,2022/1/19,2022/1/20,116
131240024,FlexScan EV2451,2,EIZO,1,11750,FlexScan_EV2451_KSGLqkO.png,,2022/1/19,2022/1/20,116
131240025,Let'sNote SZ6,0,Panasonic,1,17837,LetsNote_SZ6_lkOPyhg.jpg,,2022/1/19,2022/1/20,117
131240026,ideapad 310S-11IAP,0,Lenovo,1,0,ideapad_310S-11IAP.jpg,,2022/1/19,2022/1/20,117
131240027,Let'sNote MX4,0,Panasonic,1,9200,LetsNote_MX4.png,,2022/1/19,2022/1/20,117
131240028,Latitude 5580,0,DELL,1,16327,Latitude_5580_236MFzC.png,,2022/1/19,2022/1/20,117
131240029,Let'sNote SZ6,0,Panasonic,0,15600,LetsNote_SZ6_IsuAy43.jpg,,2022/1/19,2022/1/20,118
131240030,Z24n,2,hp,0,3240,Z24n.png,,2022/1/19,2022/1/20,117
131240031,ProBook 470 G5,0,hp,3,49000,ProBook_470_G5.jpg,,2022/1/19,2022/1/20,118
131240032,ThinkPad X270,0,Lenovo,0,12000,ThinkPad_X270.png,,2022/1/19,2022/1/20,118
131240033,Let'sNote SZ6,0,Panasonic,2,13240,LetsNote_SZ6_ebCv4mm.jpg,,2022/1/19,2022/1/20,119
131240034,LIFEBOOK U939,0,FUJITSU,2,56900,LIFEBOOK_U939.png,,2022/1/19,2022/1/20,118
131240035,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_ObmngCC.jpg,,2022/1/19,2022/1/20,119
131240036,Endeavor NJ5900E,0,EPSON,2,13450,Endeavor_NJ5900E.png,,2022/1/19,2022/1/20,118
131240037,Z24n,2,hp,4,3240,Z24n_hPOcNd8.png,,2022/1/19,2022/1/20,118
131240038,Let'sNote SZ5,0,Panasonic,0,14500,LetsNote_SZ5.jpg,,2022/1/19,2022/1/20,125
131240039,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_9PWYYg8.jpg,,2022/1/19,2022/1/20,125
131240040,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_XQrkdZ5.png,,2022/1/19,2022/1/20,119
131240041,LIFEBOOK U938,0,FUJITSU,1,35800,LIFEBOOK_U938.png,,2022/1/19,2022/1/20,119
131240042,ProBook 470 G5,0,hp,1,49000,ProBook_470_G5_39R4Lvs.jpg,,2022/1/19,2022/1/20,126
131240043,Surface Pro4,0,Microsoft,0,27890,Surface_Pro4.png,,2022/1/19,2022/1/20,119
131240044,Z24n,2,hp,1,3240,Z24n_rFCrAOn.png,,2022/1/19,2022/1/20,119
131240045,ThinkPad X270,0,Lenovo,2,12000,ThinkPad_X270_P7CngDj.png,,2022/1/19,2022/1/20,125
131240046,閾�E�菴・,1,荳肴・,3,20000,zisakupc1.jpg,,2022/1/19,2022/1/20,125
131240047,Surface Pro4,0,Microsoft,4,27890,Surface_Pro4_5oj19k3.png,,2022/1/19,2022/1/20,125
131240048,Z24n,2,hp,1,3240,Z24n_2kXGbgR.png,,2022/1/19,2022/1/20,125
131240049,閾�E�菴・,1,荳肴・,2,160000,zisakups2.jpg,,2022/1/19,2022/1/20,126
131240050,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_2AiZBMG.png,,2022/1/19,2022/1/20,126
131240051,LIFEBOOK U938,0,FUJITSU,4,35803,,,2022/1/19,2022/1/20,127
131240052,MacBook Air Early 2015,0,Apple,0,37800,MacBook_Air_Early_2015.png,,2022/1/19,2022/1/20,126
131240053,Let'sNote SZ5,0,Panasonic,0,14500,LetsNote_SZ5_xGIPPhw.jpg,,2022/1/19,2022/1/20,127
131240054,Z24n,2,hp,1,2890,Z24n_2GsDGom.png,,2022/1/19,2022/1/20,126
131240055,ProBook 470 G5,0,hp,2,49000,ProBook_470_G5_8RxsXCq.jpg,,2022/1/19,2022/1/20,127
131240056,MacBook Air Early 2015,0,Apple,4,37801,MacBook_Air_Early_2015_YY6qmEJ.png,,2022/1/19,2022/1/20,127
131240057,Z24n,2,hp,0,2890,Z24n_xmzc3Xc.png,,2022/1/19,2022/1/20,127
131240058,TIC PC-I,1,TIC,2,350000,TIC_PC-I.jpg,,2022/1/19,2022/1/20,127
131240059,ThinkPad X270,0,Lenovo,3,12000,ThinkPad_X270_3zdF170.png,,2022/1/19,2022/1/20,128
131240060,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_hFgZUfQ.jpg,,2022/1/19,2022/1/20,128
131240061,MacBook Air Early 2015,0,Apple,0,37802,MacBook_Air_Early_2015_OTvnMkB.png,,2022/1/19,2022/1/20,128
131240062,dynabook R63/Y,0,TOSHIBA,0,12300,dynabook_R63Y.jpg,,2022/1/19,2022/1/20,128
131240063,Z24n,2,hp,2,2890,Z24n_yErblbO.png,,2022/1/19,2022/1/20,128
131240064,TIC PC-A,1,TIC,3,350000,TIC_PC-A.jpg,,2022/1/19,2022/1/20,128
131240065,VJS131D12N,0,VAIO,1,13600,VJS131D12N.png,,2022/1/19,2022/1/20,129
131240066,MacBook Pro Mid 2015,0,Apple,2,50000,MacBook_Air_Early_2015_HrTKyFl.png,,2022/1/19,2022/1/20,129
131240067,Let'sNote SZ5,0,Panasonic,3,9800,LetsNote_SZ5_sQ4Aztl.jpg,,2022/1/19,2022/1/20,129
131240068,dynabook R63/Y,0,TOSHIBA,0,17800,dynabook_R63Y_Vuq1iiO.jpg,,2022/1/19,2022/1/20,130
131240069,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_mrr1iIo.jpg,,2022/1/19,2022/1/20,130
131240070,ColorEdge CG277,2,EIZO,2,12000,ColorEdge_CG277.png,,2022/1/19,2022/1/20,129
131240071,ThinkVision T24i,2,Lenovo,3,2300,ThinkVision_T24i.png,,2022/1/19,2022/1/20,129
131240072,ThinkPad X270,0,Lenovo,1,12000,ThinkPad_X270_nZoLJSn.png,,2022/1/19,2022/1/20,130
131240073,VJS131D12N,0,VAIO,2,13601,VJS131D12N_ao7htxb.png,,2022/1/19,2022/1/20,130
131240074,ColorEdge CG278,2,EIZO,1,12000,ColorEdge_CG278.jpg,,2022/1/19,2022/1/20,130
131240075,MacBook Pro M1,0,Apple,2,99800,MacBook_Pro_M1.png,,2022/1/19,2022/1/20,130
131240076,Inspiron17 5759,0,DELL,3,24000,Inspiron17_5759.jpg,,2022/1/19,2022/1/20,131
131240077,ThinkPad X270,0,Lenovo,2,12000,ThinkPad_X270_KqWD6CJ.png,,2022/1/19,2022/1/20,131
131240078,VJS131D12N,0,VAIO,3,13602,VJS131D12N_tIlQ79b.png,,2022/1/19,2022/1/20,131
131240079,OMEN 15-cd016TX,1,hp,2,89600,OMEN_15-cd016TX.png,,2022/1/19,2022/1/20,131
131240080,ColorEdge CG279,2,EIZO,3,12000,ColorEdge_CG279_1.jpg,,2022/1/19,2022/1/20,131
131240081,P2317H,2,hp,1,131,P2317H.png,,2022/1/19,2022/1/20,131
131240082,VJS131D12N,0,VAIO,1,13603,VJS131D12N_5CYG0zb.png,,2022/1/19,2022/1/20,132
131240083,Let'sNote SZ5,0,Panasonic,1,9800,LetsNote_SZ5_zboV9W0.jpg,,2022/1/19,2022/1/20,132
131240084,OptiPlex 5040 SFF,1,DELL,0,24800,OptiPlex_5040_SFF.png,,2022/1/19,2022/1/20,132
131240085,Inspiron17 5759,0,DELL,0,24000,Inspiron17_5759_D8rY4T3.jpg,,2022/1/19,2022/1/20,132
131240086,ThinkPad X1 Carbon 6gn,0,Lenovo,1,25000,ThinkPadX1Carbon6gn_8wloRId.png,,2022/1/19,2022/1/20,117
131240087,Optiplex 3040 Micro,1,DELL,0,12579,Optiplex_3040_Micro.jpg,,2022/1/19,2022/1/20,131
131240088,FlexScan EV2451,2,EIZO,0,12500,FlexScan_EV2451.png,,2022/1/19,2022/1/20,131
131240089,P2317H,2,hp,0,131,P2317H.jpg,,2022/1/19,2022/1/20,131
131240090,8GB,3,-,0,3000,8G_繝｡繝｢繝ｪ.png,,2022/1/19,2022/1/20,131
131240091,129GB,5,-,4,0,ssd_kari129gb.png,,2022/1/19,2022/1/20,131
131240092,Optiplex 3040 Micro,1,DELL,1,12579,Optiplex_3040_Micro_tYKB3Ya.jpg,,2022/1/19,2022/1/20,116
131240093,323E7Q,2,PHILIPS,0,4000,323E7Q.jpg,,2022/1/19,2022/1/20,116
131240094,1TB,5,-,1,12000,1TB_SSD.png,,2022/1/19,2022/1/20,131
