item_code,model_number,category,manufacturer_name,item_status,purchase_price,item_image,remarks,created_at,updated_at,store_id
103240005,Endeavor NJ5900E,0,EPSON,0,13450,,,2022-1-19,2022-1-19,103
104240005,Surface Pro4,0,Microsoft,0,27890,,,2022-1-19,2022-1-19,104
105240005,Surface Pro4,0,Microsoft,0,27890,,,2022-1-19,2022-1-19,105
106240005,MacBook Air Early 2015,0,Apple,0,37800,,,2022-1-19,2022-1-19,106
107240005,MacBook Air Early 2015,0,Apple,0,37801,,,2022-1-19,2022-1-19,107
108240005,MacBook Air Early 2015,0,Apple,0,37802,,,2022-1-19,2022-1-19,108
109240005,MacBook Pro Mid 2015,0,Apple,0,50000,,,2022-1-19,2022-1-19,109
110240005,MacBook Pro M1,0,Apple,0,99800,,,2022-1-19,2022-1-19,110
111240005,OMEN 15-cd016TX,1,hp,0,89600,,,2022-1-19,2022-1-19,111
112240005,OptiPlex 5040 SFF,1,DELL,0,24800,,,2022-1-19,2022-1-19,112
100240006,Optiplex 3040 Micro,1,DELL,0,12579,,,2022-1-19,2022-1-19,100
101240006,Optiplex 3040 Micro,1,DELL,0,12579,,,2022-1-19,2022-1-19,101
102240006,Optiplex 3040 Micro,1,DELL,0,12579,,,2022-1-19,2022-1-19,102
103240006,Optiplex 3040 Micro,1,DELL,0,12579,,,2022-1-19,2022-1-19,103
104240006,Optiplex 3040 Micro,1,DELL,0,12579,,,2022-1-19,2022-1-19,104
105240006,自作1,1,不明,0,20000,,,2022-1-19,2022-1-19,105
106240006,自作2,1,不明,0,160000,,,2022-1-19,2022-1-19,106
107240006,TIC PC-I,1,TIC,0,350000,,,2022-1-19,2022-1-19,107
108240006,TIC PC-A,1,TIC,0,350000,,,2022-1-19,2022-1-19,108
109240006,ColorEdge CG277,2,EIZO,0,12000,,,2022-1-19,2022-1-19,109
110240006,ColorEdge CG278,2,EIZO,0,12000,,,2022-1-19,2022-1-19,110
111240006,ColorEdge CG279,2,EIZO,0,12000,,,2022-1-19,2022-1-19,111
112240006,FlexScan EV2451,2,EIZO,0,11000,,,2022-1-19,2022-1-19,112
100240007,FlexScan EV2451,2,EIZO,0,10500,,,2022-1-19,2022-1-19,100
101240007,FlexScan EV2451,2,EIZO,0,10250,,,2022-1-19,2022-1-19,101
102240007,Z24n,2,hp,0,3240,,,2022-1-19,2022-1-19,102
103240007,Z24n,2,hp,0,3240,,,2022-1-19,2022-1-19,103
104240007,Z24n,2,hp,0,3240,,,2022-1-19,2022-1-19,104
105240007,Z24n,2,hp,0,3240,,,2022-1-19,2022-1-19,105
106240007,Z24n,2,hp,0,2890,,,2022-1-19,2022-1-19,106
107240007,Z24n,2,hp,0,2890,,,2022-1-19,2022-1-19,107
108240007,Z24n,2,hp,0,2890,,,2022-1-19,2022-1-19,108
109240007,ThinkVision T24i,2,Lenovo,0,2300,,,2022-1-19,2022-1-19,109
110240007,ThinkVision T24i,2,Lenovo,0,2300,,,2022-1-19,2022-1-19,110
111240007,P2317H,2,hp,0,100,,,2022-1-19,2022-1-19,111
112240007,P2317H,2,hp,0,100,,,2022-1-19,2022-1-19,112
100240008,P2317H,2,hp,0,100,,,2022-1-19,2022-1-19,100
101240008,323E7Q,2,PHILIPS,0,4000,,,2022-1-19,2022-1-19,101
102240008,323E7Q,2,PHILIPS,0,4001,,,2022-1-19,2022-1-19,102
103240008,323E7Q,2,PHILIPS,0,4002,,,2022-1-19,2022-1-19,103
104240008,323E7Q,2,PHILIPS,0,4003,,,2022-1-19,2022-1-19,104
105240008,323E7Q,2,PHILIPS,0,4004,,,2022-1-19,2022-1-19,105
106240008,323E7Q,2,PHILIPS,0,4005,,,2022-1-19,2022-1-19,106
107240008,34WL500-B,2,LG,0,40000,,,2022-1-19,2022-1-19,107
108240008,U4919DW,2,hp,0,170000,,,2022-1-19,2022-1-19,108
109240008,4GB,3,-,0,0,,,2022-1-19,2022-1-19,109
110240008,4GB,3,-,0,0,,,2022-1-19,2022-1-19,110
111240008,4GB,3,-,0,0,,,2022-1-19,2022-1-19,111
112240008,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,112
100240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,100
101240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,101
102240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,102
103240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,103
104240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,104
105240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,105
106240009,8GB,3,-,0,3000,,,2022-1-19,2022-1-19,106
107240009,16GB,3,-,0,6300,,,2022-1-19,2022-1-19,107
108240009,16GB,3,-,0,6300,,,2022-1-19,2022-1-19,108
109240009,2TB,4,-,0,0,,,2022-1-19,2022-1-19,109
110240009,2TB,4,-,0,0,,,2022-1-19,2022-1-19,110
111240009,3TB,4,-,0,0,,,2022-1-19,2022-1-19,111
112240009,128GB,5,-,0,0,,,2022-1-19,2022-1-19,112
100240010,129GB,5,-,0,0,,,2022-1-19,2022-1-19,100
101240010,130GB,5,-,0,0,,,2022-1-19,2022-1-19,101
102240010,256GB,5,-,0,3000,,,2022-1-19,2022-1-19,102
103240010,256GB,5,-,0,3000,,,2022-1-19,2022-1-19,103
104240010,256GB,5,-,0,3000,,,2022-1-19,2022-1-19,104
105240010,256GB,5,-,0,3000,,,2022-1-19,2022-1-19,105
106240010,256GB,5,-,0,3000,,,2022-1-19,2022-1-19,106
107240010,512GB,5,-,0,7000,,,2022-1-19,2022-1-19,107
108240010,513GB,5,-,0,7000,,,2022-1-19,2022-1-19,108
109240010,514GB,5,-,0,7000,,,2022-1-19,2022-1-19,109
110240010,515GB,5,-,0,7000,,,2022-1-19,2022-1-19,110
111240010,1TB,5,-,0,12000,,,2022-1-19,2022-1-19,111
112240010,1TB,5,-,0,12000,,,2022-1-19,2022-1-19,112
100240011,1TB,5,-,0,12000,,,2022-1-19,2022-1-19,100
101240011,2010 Personal,6,Microsoft,0,8000,,,2022-1-19,2022-1-19,101
102240011,2010 Personal,6,Microsoft,0,8000,,,2022-1-19,2022-1-19,102
103240011,2010 Personal,6,Microsoft,0,8000,,,2022-1-19,2022-1-19,103
104240011,2010 Personal,6,Microsoft,0,8000,,,2022-1-19,2022-1-19,104
105240011,2010 Personal,6,Microsoft,0,8000,,,2022-1-19,2022-1-19,105
106240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,106
107240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,107
108240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,108
109240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,109
110240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,110
111240011,2010 Home & Business,6,Microsoft,0,10000,,,2022-1-19,2022-1-19,111
112240011,2019 Personal,6,Microsoft,0,20000,,,2022-1-19,2022-1-19,112
100240012,2019 Home & Business,6,Microsoft,0,25000,,,2022-1-19,2022-1-19,100
101240012,2021 Personal,6,Microsoft,0,26000,,,2022-1-19,2022-1-19,101
102240012,2021 Personal,6,Microsoft,0,26000,,,2022-1-19,2022-1-19,102
103240012,2021 Personal,6,Microsoft,0,26000,,,2022-1-19,2022-1-19,103
104240012,2021 Personal,6,Microsoft,0,26000,,,2022-1-19,2022-1-19,104
105240012,2021 Home & Business,6,Microsoft,0,28000,,,2022-1-19,2022-1-19,105
106240012,2021 Home & Business,6,Microsoft,0,28000,,,2022-1-19,2022-1-19,106
107240012,2021 Home & Business,6,Microsoft,0,28000,,,2022-1-19,2022-1-19,107
108240012,2021 Home & Business,6,Microsoft,0,28000,,,2022-1-19,2022-1-19,108
109240012,2021 Home & Business,6,Microsoft,0,28000,,,2022-1-19,2022-1-19,109
110240012,WPS Office 2,6,KINGSOFT,0,216,,,2022-1-19,2022-1-19,110
111240012,WPS Office 2,6,KINGSOFT,0,216,,,2022-1-19,2022-1-19,111
112240012,WPS Office 2,6,KINGSOFT,0,216,,,2022-1-19,2022-1-19,112
100240013,WPS Office 2,6,KINGSOFT,0,216,,,2022-1-19,2022-1-19,100
101240013,WPS Office 2,6,KINGSOFT,0,216,,,2022-1-19,2022-1-19,101
